id,osm_id,name,number,street,postal_code,city,country,country_code,status,lat,lon,website,phone,fax,year,tags,description,stats_payantes,stats_gratuites
7921601,,Musée des Ruralies,,,,PRAHECQ,France,fr,open,,,,,,2001,label:musee de france,,9213,2000
8607001,7280016472.0,Musée des Traditions Populaires et d'Archéologie,,Impasse Saint-Martial,86300,Chauvigny,France,fr,open,46.5705939,0.6481047,,,,2001,label:musee de france,,7185,3429
0407001,570290612.0,Musée Gassendi,64,Boulevard Gassendi,04000,Digne-les-Bains,France,fr,closed,44.09366125,6.238406603731345,,,,2001,label:musee de france,,0,0
0411101,5921065703.0,Musée de Salagon,,D 13,04300,Mane,France,fr,open,43.9352027,5.7592489,,,,2001,label:musee de france,,27421,4468
0601801,1416739719.0,Musée Fernand Léger,,Chemin du Val de Pome,06410,Biot,France,fr,open,43.6212652,7.1123586,,,,2001,label:musee de france,,17043,4313
0602902,2824215844.0,Musée de la Mer,,Allée des Eucalyptus,06407,Cannes,France,fr,open,43.523904,7.0453202,,,,2001,label:musee de france,,37752,20657
0608303,137783866.0,Musée de Préhistoire Régionale,,Rue Lieutenant Bosano,06500,Menton,France,fr,open,43.777006,7.503394160358056,,,,2001,label:musee de france,,0,11334
0608805,,Musée Archéologique - Site de  Cimiez,,,,NICE,France,fr,open,,,,,,2001,label:musee de france,,9393,12880
0608802,2264574278.0,Musée d'Art et d'Histoire,,Fossés de la Citadelle,06230,Villefranche-sur-Mer,France,fr,closed,43.701601,7.3106059,,,,2001,label:musee de france,,0,0
0608813,1949582.0,Musée d'Art Moderne et d'Art Contemporain,,Place Yves Klein,06300,Nice,France,fr,open,43.701442,7.27822756843373,,,,2001,label:musee de france,,54909,70870
0609801,149921556.0,Ecomusée du Pays de la Roudoule,,Placette de l'Europe,06260,Puget-Rostang,France,fr,open,43.9741388,6.918903152040816,,,,2001,label:musee de france,,6010,2214
0615901,1297270381.0,Musées de la Citadelle,,Fossés de la Citadelle,06230,Villefranche-sur-Mer,France,fr,open,43.7017095,7.310623,,,,2001,label:musee de france,,0,32898
1300102,88614075.0,Musée du Parlement de Provence et du Vieil Aix,,Rue des Bremondis,13626,Aix-en-Provence,France,fr,open,43.53075485,5.447239307551794,,,,2001,label:musee de france,,11496,2508
1300106,,Musée Paul Arbaud,,,,AIX-EN-PROVENCE,France,fr,open,,,,,,2001,label:musee de france,,1573,0
1300105,88614075.0,Musée- Atelier de Paul Cézanne,,Rue des Bremondis,13626,Aix-en-Provence,France,fr,open,43.53075485,5.447239307551794,,,,2001,label:musee de france,,80775,0
1320401,68976388.0,Musée des Beaux-Arts de Marseille,,Rue Édouard Stéphan,13004,Marseille,France,fr,open,43.304596450000005,5.394039596087057,,,,2001,label:musee de france,,7178,22176
1305505,2499522058.0,Musée d'Histoire de Marseille,,Square Belsunce,13001,Marseille,France,fr,closed,43.2975573,5.3756864,,,,2001,label:musee de france,,0,0
1320801,168685674.0,Musée de la Faïence,7,Promenade Robert Laffont,13002,Marseille,France,fr,open,43.29672875,5.361025473368164,,,,2001,label:musee de france,,5529,10191
1305507,4945719803.0,Musée d'Archéologie Méditerranéenne,,Rue de la Vieille Tour,13000,Marseille,France,fr,open,43.3005836,5.3682814,,,,2001,label:musee de france,,19599,0
1305601,99114044.0,Musée Ziem,,Boulevard du 14 Juillet,13500,Martigues,France,fr,open,43.40867585,5.054218764027318,,,,2001,label:musee de france,,0,0
1310301,,Musée de l'Empéri de Salon et de la Crau,,,,SALON-DE-PROVENCE,France,fr,open,,,,,,2001,label:musee de france,,11987,4594
8311801,130473371.0,Musée Archéologique,,Rue de la Vieille Église,83700,Saint-Raphaël,France,fr,open,43.42600365,6.769243065966667,,,,2001,label:musee de france,,6500,600
8313701,3812465952.0,Muséum d'Histoire Naturelle de Toulon,,Avenue Louis Blériot,83200,Toulon,France,fr,open,43.1410822,5.910288,,,,2001,label:musee de france,,0,19364
8407201,,Musée Municipal Camille Pautet,,,,MAZAN,France,fr,open,,,,,,2001,label:musee de france,,0,811
8408701,219528069.0,Musée Municipal,,Rue Madeleine Roch,84100,Orange,France,fr,open,44.136139400000005,4.807732098364788,,,,2001,label:musee de france,,76737,1131
0119201,1357668479.0,Musée Archéologique,,Place de l'Église,01580,Izernore,France,fr,open,46.220134,5.5548124,,,,2001,label:musee de france,,0,204
0129001,50265723.0,Musée du Vieux Pérouges,,Place du Tilleul,01800,Pérouges,France,fr,open,45.903389,5.179223907398141,,,,2001,label:musee de france,,17700,0
2636201,,Musée des Beaux-Arts,,,,VALENCE,France,fr,open,,,,,,2001,label:musee de france,,15435,7300
2636401,,Musée du site Préhistorique,,,,VASSIEUX-EN-VERCORS,France,fr,open,,,,,,2001,label:musee de france,,19823,0
7415201,7049144505.0,Musée Léon Marès,,Allée du Château,74330,Lovagny,France,fr,open,45.8988203,6.0391237,,,,2001,label:musee de france,,24948,0
3808201,,Musée - Parc Archéologique du Lac de Paladru,,,,CHARAVINES,France,fr,open,,,,,,2001,label:musee de france,,14039,0
3815101,81099317.0,Musée Géo-Charles,,Rue Géo Charles,38130,Échirolles,France,fr,open,45.149279250000006,5.699500421398306,,,,2001,label:musee de france,,4054,0
3818507,2388638743.0,Musée Stendhal,20,Grande Rue,38000,Grenoble,France,fr,open,45.1915799,5.7281471,,,,2001,label:musee de france,,0,6896
3818502,1102624.0,Musée Dauphinois,30,Rue Maurice Gignoux,38031,Grenoble,France,fr,open,45.19514890000001,5.727071788552173,,,,2001,label:musee de france,,50267,0
3800501,171257717.0,Conservatoire - Musée des Industries Hydroélectriques,,Le Verney,38114,Vaujany,France,fr,open,45.1463919,6.049412773128473,,,,2001,label:musee de france,,0,12073
3854401,3034478021.0,Musée-Cloître Saint-André-Le-Bas,,Avenue de la Libération,87240,Ambazac,France,fr,open,45.9575558,1.4001491,,,,2001,label:musee de france,,5249,6623
3854403,2675390826.0,Musée des Beaux-Arts et d'Archéologie,,Place Miremont,38200,Vienne,France,fr,open,45.5239956,4.8748576,,,,2001,label:musee de france,,1791,892
4205901,6050847032.0,Atelier - Musée du Chapeau,31,Rue Martouret,42140,Chazelles-sur-Lyon,France,fr,open,45.6386575,4.395141,,,,2001,label:musee de france,,19977,2823
4218701,,Musée des Beaux-Arts et d'Archéologie J. Dechelette,,,,ROANNE,France,fr,open,,,,,,2001,label:musee de france,,10926,13059
4221804,49047701.0,Musée de la Mine / Site Couriot,3,Boulevard Maréchal Franchet d'Espèrey,69400,Saint-Étienne,France,fr,open,45.4382508,4.376131713032282,,,,2001,label:musee de france,,35681,18815
4227901,2471969138.0,Musée des Civilisations : Daniel Pouget,,Square de la Résistance,42170,Saint-Just-Saint-Rambert,France,fr,open,45.5008625,4.2426518,,,,2001,label:musee de france,,8325,0
6938501,700244364.0,Musée Gadagne,,Rue de la Fronde,69005,Lyon,France,fr,open,45.7640445,4.827288742103092,,,,2001,label:musee de france,,34493,0
6938602,51263801.0,Muséum d'Histoire Naturelle,,Avenue de Lyon,73000,Chambéry,France,fr,open,45.5641024,5.916291852044658,,,,2001,label:musee de france,,58652,84400
6938604,1851239924.0,Musée Guimet,,Rue Morellet,69006,Lyon,France,fr,open,45.774489,4.8484697,,,,2001,label:musee de france,,0,0
6730001,58887086.0,Musée de la Chartreuse,,Rue des Étudiants,67120,Molsheim,France,fr,open,48.5428428,7.490422123361975,,,,2001,label:musee de france,,3160,0
6732401,,Maison de l'Archéologie des Vosges du Nord,,,,NIEDERBRONN-LES-BAINS,France,fr,open,,,,,,2001,label:musee de france,,3182,271
6748207,22290183.0,Musée Historique,2,Rue du Vieux Marché aux Poissons,67065,Strasbourg,France,fr,closed,48.579946,7.750767983802181,,,,2001,label:musee de france,,0,0
6748210,459628388.0,Musée Zoologique de Strasbourg,,Boulevard de la Victoire,67085,Strasbourg,France,fr,open,48.5827722,7.7647316,,,,2001,label:musee de france,,28126,21931
6748204,239825781.0,Musée des Arts Décoratifs,,Place du Marché aux Poissons,67065,Strasbourg,France,fr,open,48.5807532,7.7523558,,,,2001,label:musee de france,,22361,24520
6800401,5144762817.0,Musée Sundgauvien d'Altkirch,38,Rue de Luppach,68480,Vieux-Ferrette,France,fr,open,47.5040397,7.3041592,,,,2001,label:musee de france,,1203,508
6803601,685084692.0,Musée Gallo-Romain,,Rue des Capucins,68600,Biesheim,France,fr,open,48.039525,7.5455969,,,,2001,label:musee de france,,1299,5601
6822405,4551159534.0,Cité du Train,,Rue Alfred de Glehn,68200,Mulhouse,France,fr,open,47.7500026,7.2938678,,,,2001,label:musee de france,,96882,0
6822403,449007880.0,Musée National de l'Automobile - Collection Schlumpf,,Autodrome du Musée de l'Automobile,68100,Mulhouse,France,fr,open,47.7612848,7.327971551196445,,,,2001,label:musee de france,,211540,0
6833401,218472174.0,Musée des Amis de Thann,,Rue du Parc,68470,Husseren-Wesserling,France,fr,open,47.885102,6.996263986308496,,,,2001,label:musee de france,,939,136
2406401,5089643323.0,Musée Fernand Desmoulin,,Boulevard Charlemagne,24310,Nontron,France,fr,open,45.3641641,0.6468008,,,,2001,label:musee de france,,1906,0
2429101,,Musée Eugène Le Roy et des Vieux Métiers,,,,MONTIGNAC,France,fr,closed,,,,,,2001,label:musee de france,,0,0
2431101,,Musée Départemental de la Poupée et du Jouet,,,,NONTRON,France,fr,closed,,,,,,2001,label:musee de france,,0,0
3306304,80024893.0,Musée d'Aquitaine,,Musée d'Aquitaine,33000,Bordeaux,France,fr,open,44.8356189,-0.5746906101232725,,,,2001,label:musee de france,,12640,44105
3306310,6912095875.0,Musée Goupil,,Cours Pasteur,33000,Bordeaux,France,fr,closed,44.8358149,-0.5749304,,,,2001,label:musee de france,,0,0
3306303,79979299.0,Musée des Beaux-Arts,,Rue Dufau,33000,Bordeaux,France,fr,open,44.837340600000005,-0.5806817120198913,,,,2001,label:musee de france,,17039,23887
4016701,,Atelier-Musée  (Ecomusée de la Grande Landes),,,,LUXEY,France,fr,open,,,,,,2001,label:musee de france,,8903,0
4019201,580649793.0,Musée Despiau-Wlérick,6,Place Marguerite de Navarre,40000,Mont-de-Marsan,France,fr,open,43.8925268,-0.4993529,,,,2001,label:musee de france,,2028,8399
6444501,,Musée Municipal des Beaux-Arts,,,,PAU,France,fr,open,,,,,,2001,label:musee de france,,10495,7089
6444502,62924897.0,Musée Bernadotte,8,Rue Tran,64000,Pau,France,fr,open,43.2973383,-0.372560929035876,,,,2001,label:musee de france,,1918,1309
0304801,,Musée Charles-Louis Philippe,,,,CERILLY,France,fr,open,,,,,,2001,label:musee de france,,107,0
0327501,38196164.0,Musée Municipal de Souvigny,,Rue de Vouzon,41600,Chaon,France,fr,open,47.609893150000005,2.165856899999999,,,,2001,label:musee de france,,4078,476
1501402,6580283562.0,Musée d'Art et d'Archéologie,,Rue des Carmes,15000,Aurillac,France,fr,open,44.9253069,2.4420708,,,,2001,label:musee de france,,944,30741
1518702,243472225.0,Musée d'art et d'histoire Alfred Douët,,Place d'Armes,15100,Saint-Flour,France,fr,open,45.0340635,3.095191787174098,,,,2001,label:musee de france,,6316,0
6301001,4008056943.0,Musée de la Dentelle,,Ancienne Route Nationale,63220,Arlanc,France,fr,open,45.4143324,3.7244768,,,,2001,label:musee de france,,2786,264
6311301,67015490.0,Musée d'Archéologie Bargoin,,Place Louis Deteix,63100,Clermont-Ferrand,France,fr,open,45.79392705,3.1162223146769588,,,,2001,label:musee de france,,2259,8192
6319501,700609620.0,Musée Départemental de la Céramique Gallo-Romaine,,Rue du Musée,63190,Lezoux,France,fr,open,45.82572555,3.3847440065878374,,,,2001,label:musee de france,,1384,2200
6343001,161471210.0,Musée Municipal de la Coutellerie,,Rue de la Coutellerie,63300,Thiers,France,fr,open,45.852432,3.54815385,,,,2001,label:musee de france,,42894,5936
2100801,,Musée Alésia,,,,ALISE-SAINTE-REINE,France,fr,open,,,,,,2001,label:musee de france,,15243,1443
2103801,7419064530.0,Musée Bonaparte,,Place du Château,21130,Auxonne,France,fr,open,47.1915827,5.3833549,,,,2001,label:musee de france,,0,3070
2105404,1681385.0,Musée E.J Marey,,Place des Halles,21200,Beaune,France,fr,open,47.0221265,4.836843691477009,,,,2001,label:musee de france,,2770,1336
2123105,255935624.0,Muséum - Jardin des Sciences,,Avenue Albert 1er,21000,Dijon,France,fr,open,47.3218523,5.0289424,,,,2001,label:musee de france,,7099,89127
5821501,,Musée Ernest Guédon,,,,POUILLY-SUR-LOIRE,France,fr,closed,,,,,,2001,label:musee de france,,0,0
7104001,153902869.0,Musée de la Mine,,Rue du Bois Clair,71450,Blanzy,France,fr,open,46.701234,4.382382640756303,,,,2001,label:musee de france,,11879,2493
7113701,142255492.0,Musée d'Art et d'Archéologie,,Place Notre-Dame,60300,Senlis,France,fr,open,49.2064225,2.5866285006288354,,,,2001,label:musee de france,,79124,18240
7115301,2018713809.0,Ecomusée de la Communauté Le Creusot-Monceau-Les-Mines,,Rue Jules Guesde,71200,Le Creusot,France,fr,open,46.8055361,4.424299,,,,2001,label:musee de france,,14012,4779
7152601,1153618944.0,Musée Départemental de Préhistoire de Solutré,,Chemin de la Roche,71960,Solutré-Pouilly,France,fr,open,46.2976296,4.718872,,,,2001,label:musee de france,,19877,5594
8902401,62627118.0,Muséum - Maison de l'Eau,,Rue Jeanne d'Arc,89000,Auxerre,France,fr,open,47.7970869,3.5618150624042477,,,,2001,label:musee de france,,1186,11129
8902402,62636018.0,Musée d'Art et d'Histoire,,Rue Cochois,89000,Auxerre,France,fr,open,47.8005184,3.5725156901166075,,,,2001,label:musee de france,,14721,20188
8927901,,Musée des Arts Naïfs et Populaires de Noyers sur Serein,,,,NOYERS-SUR-SEREIN,France,fr,open,,,,,,2001,label:musee de france,,2370,1183
2901901,730880579.0,Musée des Beaux-Arts de Brest,24,Rue Traverse,29200,Brest,France,fr,open,48.38506775,-4.490176075191855,,,,2001,label:musee de france,,1068,10729
2915101,2628944132.0,Musée de Morlaix,,Hameau des Rochers,29410,Le Cloître-Saint-Thégonnec,France,fr,open,48.4797924,-3.7964981,,,,2001,label:musee de france,,10810,13556
2922001,,Musée Bigouden,,,,PONT-L'ABBE,France,fr,open,,,,,,2001,label:musee de france,,11323,0
2928901,1458523215.0,Musée de l'Ecole Rurale en Bretagne,,Route Départementale Numéro 60 de Landévennec à Dinéault,29560,Trégarvan,France,fr,open,48.2448847,-4.2263366,,,,2001,label:musee de france,,13521,0
3523803,178814913.0,Ecomusée du Pays de Rennes,,Route de Châtillon-Sur-Seiche,35230,Noyal-Châtillon-sur-Seiche,France,fr,open,48.07772335,-1.6663543566452403,,,,2001,label:musee de france,,20313,21456
5602301,449218730.0,Ecomusée de Saint-Dégan,,Rue Park Segal,56400,Brech,France,fr,open,47.7090601,-2.9935749,,,,2001,label:musee de france,,9501,0
5609001,243636775.0,Ecomusée Industriel des Forges,,Rue des Mimosas,56650,Inzinzac-Lochrist,France,fr,open,47.823174300000005,-3.2555253999999927,,,,2001,label:musee de france,,6672,4323
5618102,2854735857.0,Musée de la Compagnie des Indes,,Grand pont,56290,Port-Louis,France,fr,open,47.7106223,-3.3637818,,,,2001,label:musee de france,,66137,0
1827901,622149606.0,Musée Municipal,,Rue de la Société Française,18100,Vierzon,France,fr,open,47.2249147,2.0602204,,,,2001,label:musee de france,,0,325
2808504,255603.0,Conservatoire du Machinisme et des Pratiques Agricoles,,,28300,Mainvilliers,France,fr,open,48.4489382,1.4580047,,,,2001,label:musee de france,,50290,0
3604601,,Musée George Sand et de la Vallée Noire,,,,LA CHATRE,France,fr,open,,,,,,2001,label:musee de france,,4357,1481
3620001,275239079.0,Musée Archéologique d'Argentomagus,,Impasse du Clos des Mersans,36200,Saint-Marcel,France,fr,open,46.600498,1.5163171900000003,,,,2001,label:musee de france,,19553,0
3700302,62782286.0,Musée de la poste,2,Rue du Clos Lucé,37400,Amboise,France,fr,closed,47.41032365,0.9921089543099332,,,,2001,label:musee de france,,0,0
3707201,62476444.0,Musée du Vieux Chinon,,Rue Voltaire,37500,Chinon,France,fr,open,47.16721505,0.2391775737730283,,,,2001,label:musee de france,,2000,0
3711501,65229447.0,"""""""Maison Musée"""" René Descartes""",29,Rue Descartes,37160,Descartes,France,fr,open,46.9726209,0.6999355493597434,,,,2001,label:musee de france,,809,0
3719601,,Musée de l'Hôtel de Ville,,,,RICHELIEU,France,fr,open,,,,,,2001,label:musee de france,,10501,0
4101804,118645362.0,Maison de la Magie,,Grands Degrés du Château,41000,Blois,France,fr,open,47.5864248,1.333133645374559,,,,2001,label:musee de france,,49527,0
4101801,7170311044.0,Château Musées de Blois,,Petits Degrés du Château,41000,Blois,France,fr,open,47.5857788,1.3313739,,,,2001,label:musee de france,,290615,0
4119401,106812759.0,Musée de Sologne,,Avenue François Mitterrand,41200,Romorantin-Lanthenay,France,fr,open,47.3558188,1.750180813971796,,,,2001,label:musee de france,,5211,7107
4500802,,Musée Municipal Théâtre Forain et Archéologique,,,,ARTENAY,France,fr,open,,,,,,2001,label:musee de france,,3655,5596
4520301,,Musée Gaston Couté,,,,MEUNG-SUR-LOIRE,France,fr,open,,,,,,2001,label:musee de france,,317,276
4520801,95074878.0,Musée du Gatinais,2,Rue du Faubourg de la Chaussée,45200,Montargis,France,fr,open,47.997255,2.7365194242424016,,,,2001,label:musee de france,,314,198
4523402,367781410.0,Musée Historique et Archéologique,41,South Orleans Road,02653,Orleans,United States,us,open,41.7878404,-69.987513,,,,2001,label:musee de france,,3472,0
4523403,152119467.0,Musée des Beaux-Arts,1,Rue Fernand Rabier,45000,Orléans,France,fr,open,47.90265,1.909766694214876,,,,2001,label:musee de france,,9106,22463
0810501,91146071.0,Musée Arthur Rimbaud,,Passerelle du Mont Olympe,08000,Charleville-Mézières,France,fr,open,49.77573465,4.7220587026654695,,,,2001,label:musee de france,,7605,0
1026801,,Musée Paul Dubois - Alfred Boucher,,,,NOGENT-SUR-SEINE,France,fr,open,,,,,,2001,label:musee de france,,0,3018
5212101,,Musée des Beaux-Arts et d'Archéologie,,,,CHAUMONT,France,fr,open,,,,,,2001,label:musee de france,,881,6664
5226901,489598272.0,Musée du Breuil de Saint-Germain,,Rue de la Coutellerie,52200,Langres,France,fr,closed,47.8646223,5.333331557244431,,,,2001,label:musee de france,,0,0
5235301,5915925232.0,Musée de la Coutellerie,,Place Charles de Gaulle,52800,Nogent,France,fr,open,48.0275986,5.3411994,,,,2001,label:musee de france,,6300,996
5145404,1347407.0,Musée Saint-Rémi,,Rue Simon,51100,Reims,France,fr,open,49.243337,4.040392199495639,,,,2001,label:musee de france,,0,0
